library_id,wo,Neg,Pos,Pre,log2fc_pos_pre,log2fc_neg_pre,delta_pos,delta_neg,mut_count,ddelta,p_pos_neg,q_pos_neg,p_pos_neg_safe,neglog10_p_pos_neg,category
1,WOOOOWWO,0.001958097,2.8474979747170656e-05,0.003741969,-6.988548541,-0.933994307,-0.003713494,-0.001783872,5,-6.054554234,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOOOWWW,0.002704747,0.000122817,0.006885571,-5.797503621,-1.347759135,-0.006762754,-0.004180825,4,-4.449744486,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOOWOOO,0.000644233,0.006888285,0.001075641,2.6778173975197617,-0.738645179,0.005812644,-0.000431408,6,3.4164625768736956,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WOOOWOOW,0.004113806,0.006043927,0.004633144,0.3834221109992248,-0.171478383,0.001410783,-0.000519338,5,0.5549004937244519,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOOWOWO,0.008166793,0.00340321,0.004123172,-0.276784431,0.9858419388665879,-0.000719962,0.004043621,5,-1.26262637,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOOWOWW,0.002544977,0.000477743,0.006020318,-3.652756861,-1.241859756,-0.005542575,-0.003475341,4,-2.410897105,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOOWWOO,0.010727147101554617,0.011042934349660312,0.006787316,0.7021286179018099,0.660275325,0.004255618,0.003939831,5,0.041853293,1.1668244255157838e-35,1.2639226499240084e-35,1.1668244255157838e-35,34.932994488227294,Significant small-effect
1,WOOOWWOW,0.004676487,0.003810739,0.005260194,-0.46494084,-0.169656431,-0.001449455,-0.000583706,4,-0.295284409,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOOWWWO,0.004648422,0.00097553,0.005706729,-2.54718,-0.295865294,-0.004731198,-0.001058306,4,-2.251314706,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOOWWWW,0.00315499,0.001881559,0.003461688,-0.87919735,-0.133800115,-0.001580129,-0.000306699,3,-0.745397235,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOWOOOO,0.002423984,0.006226879,0.002529753,1.2991738355824958,-0.061591958,0.003697125,-0.00010577,6,1.3607657934300132,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WOOWOOOW,0.002414517,0.002830151,0.0028895,-0.029930287,-0.258986539,-5.93E-05,-0.000474982,5,0.22905625208998504,1.6164873415660107e-244,2.0385259085758558e-244,1.6164873415660107e-244,243.7914276919244,Significant small-effect
1,WOOWOOWO,0.006008529,0.004233293,0.007153197,-0.756668778,-0.251538007,-0.002919904,-0.001144668,5,-0.505130772,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOWOOWW,0.00242585,0.000205844,0.002963376,-3.841112509,-0.288643351,-0.002757532,-0.000537526,4,-3.552469158,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOWOWOO,0.005796984,0.003442138,0.003513595,-0.029634329,0.7221930513830179,-7.15E-05,0.002283389,5,-0.75182738,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOWOWOW,0.005364096,0.01140082,0.006184934,0.8822007833228139,-0.20538751,0.005215886,-0.000820838,4,1.0875882937288386,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WOOWOWWO,0.00348895,0.000217009,0.003778811,-4.115852401,-0.115107791,-0.003561802,-0.000289861,4,-4.00074461,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOWOWWW,0.001734087,0.002790698,0.004488796,-0.685506934,-1.371642082,-0.001698098,-0.002754709,3,0.6861351482752152,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOWWOOO,0.005915556,0.009731924,0.006124516,0.6680419098130121,-0.050073804,0.003607408,-0.00020896,5,0.7181157141509334,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOWWOOW,0.003875396,0.002893433,0.003831038,-0.404831471,0.016604009,-0.000937606,4.43577815942061e-05,4,-0.42143548,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOWWOWO,0.003584434,0.001118992,0.003211954,-1.520412219,0.158247315,-0.002092962,0.00037248,4,-1.678659534,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOWWOWW,0.002173152,0.001825171,0.00304721,-0.73914005,-0.487509049,-0.001222038,-0.000874057,3,-0.251631001,9.272711594016112e-222,1.1579581307649388e-221,9.272711594016112e-222,221.0327932,Significant small-effect
1,WOOWWWOO,0.00344973,0.0028732,0.006555665,-1.189801555,-0.926060723,-0.003682465,-0.003105935,4,-0.263740833,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOWWWOW,0.002045559,0.001068524,0.003014768,-1.49555723,-0.559325227,-0.001946245,-0.000969209,3,-0.936232003,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOOWWWWO,0.003058773,0.00080558,0.003484879,-2.111633669,-0.1880982,-0.0026793,-0.000426107,3,-1.923535469,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOOWWWWW,0.003640075,0.003270089,0.003354728,-0.036854816,0.11773867236503278,-8.46E-05,0.000285347,2,-0.154593488,2.79815969682175e-146,3.3010547575408668e-146,2.79815969682175e-146,145.55312750304316,Significant small-effect
1,WOWOOOOO,0.017416573164175414,0.013237043940415655,0.003017531,2.132771640008578,2.5286252988944695,0.010219513354854763,0.014399042578614522,6,-0.395853659,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWOOOOW,0.000731517,0.000933642,0.000671601,0.4746633528953901,0.1231117067547927,0.000262041,5.9916189084008135e-05,5,0.35155164614059736,3.104010068156321e-183,3.777939353952543e-183,3.104010068156321e-183,182.5080768787355,Significant small-effect
1,WOWOOOWO,0.00480137,0.000935853,0.003996939,-2.093362411,0.26448996042574935,-0.003061087,0.000804431,5,-2.357852372,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWOOOWW,0.003022263,0.00025575,0.004592062,-4.161018496,-0.603349604,-0.004336312,-0.001569799,4,-3.557668892,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWOOWOO,0.000240365,5.983492454767308e-05,6.587849519384097e-05,-0.136642592,1.8516030329726172,-6.04E-06,0.000174487,5,-1.988245625,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWOOWOW,0.001723021,0.004599646,0.001559531,1.5597991817088956,0.14373970447537043,0.003040115,0.000163489,4,1.4160594772335253,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WOWOOWWO,0.000391735,2.7163631995656218e-05,0.002408757,-6.418910321,-2.617259599,-0.002381593,-0.002017022,4,-3.801650722,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWOOWWW,0.002398896,0.000107568,0.00489624,-5.495298313,-1.028996981,-0.004788672,-0.002497344,3,-4.466301332,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWOWOOO,0.001582917,0.002823931,0.001280375,1.1405232758801833,0.30580408480497073,0.001543556,0.000302542,5,0.8347191910752125,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWOWOOW,0.008678321,0.009782242,0.004588336,1.0920272034332177,0.9192968252583513,0.005193906,0.004089985,4,0.17273037817486636,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWOWOWO,0.007115515,0.002598155,0.004057775,-0.643001875,0.8101265659031852,-0.00145962,0.00305774,4,-1.453128441,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWOWOWW,0.002802053,0.001221202,0.003774057,-1.627015825,-0.42949967,-0.002552855,-0.000972005,3,-1.197516155,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWOWWOO,0.006413663,0.004545056,0.004395936,0.048117002701758615,0.5448748539769939,0.00014912,0.002017727,4,-0.496757851,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWOWWOW,0.005852826,0.006349171,0.003272597,0.955918764,0.8385030564278463,0.003076574,0.002580229,3,0.11741570806641066,1.327855665764213e-150,1.5737548631279562e-150,1.327855665764213e-150,149.87684912901076,Significant small-effect
1,WOWOWWWO,0.006684915,0.00023031,0.005095225,-4.461528499,0.39169618791370003,-0.004864914,0.001589691,3,-4.853224686,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWOWWWW,0.00383291,0.003418009,0.004779933,-0.483713862,-0.318475844,-0.001361924,-0.000947023,2,-0.165238018,6.88389532616263e-175,8.352024661126224e-175,6.88389532616263e-175,174.1621657420074,Significant small-effect
1,WOWWOOOO,0.003480684,0.014110439010002886,0.002294184,2.6201833512459047,0.6011752705915497,0.011816254944074027,0.0011865,5,2.019008080654355,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WOWWOOOW,0.007484673,0.012329179158502903,0.005088865,1.2764945158429268,0.5565047131334337,0.007240314,0.002395808,4,0.7199898027094931,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWWOOWO,0.005623304,0.00505296,0.003544141,0.5115712694293391,0.6658316604756286,0.001508819,0.002079163,4,-0.154260391,2.709525713360277e-224,3.389113595864321e-224,2.709525713360277e-224,223.5671067231836,Significant small-effect
1,WOWWOOWW,0.001693733,0.000882912,0.00258288,-1.547565048,-0.608481078,-0.001699969,-0.000889147,3,-0.93908397,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWWOWOO,0.007787368,0.014601819746034653,0.005057226,1.529543445812323,0.6226894913224019,0.009544593,0.002730142,4,0.906853954,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWWOWOW,0.004280219,0.008783445,0.003587054,1.2917496700686057,0.2548203497379533,0.005196391,0.000693166,3,1.0369293203306524,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WOWWOWWO,0.003992257,0.000601684,0.003394718,-2.494243381,0.23384922989265958,-0.002793034,0.000597539,3,-2.728092611,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWWOWWW,0.004398035,0.002124084,0.003805021,-0.840763952,0.20890365637545358,-0.001680937,0.000593014,2,-1.049667608,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WOWWWOOO,0.004516518,0.010334619228449441,0.004031822,1.357763290758877,0.16374074696792362,0.006302798,0.000484696,4,1.1940225437909535,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WOWWWOOW,0.002497602,0.004145995,0.00210869,0.9750351102896792,0.24409009289206665,0.002037305,0.000388912,3,0.7309450173976125,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWWWOWO,0.003463351,0.004474881,0.003834636,0.2227057444895824,-0.146880578,0.000640245,-0.000371285,3,0.3695863227749542,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWWWOWW,0.003725982,0.002859225,0.005076242,-0.827916182,-0.446037107,-0.002217016,-0.00135026,2,-0.381879075,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWWWWOO,0.00828192,0.008161641,0.006889297,0.2444697584453112,0.26557321214712054,0.001272344,0.001392623,3,-0.021103454,5.0556541288150315e-08,5.211734726080462e-08,5.0556541288150315e-08,7.296222644987757,Significant small-effect
1,WOWWWWOW,0.009296289,0.016805108771050598,0.006321959,1.4103140377672678,0.5562103177997566,0.010483150125978844,0.00297433,2,0.8541037199675112,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WOWWWWWO,0.002023071,0.001700406,0.0020952,-0.301048692,-0.050515861,-0.000394794,-7.21E-05,2,-0.250532831,7.181504061324538e-205,8.867194725236729e-205,7.181504061324538e-205,204.14378458958407,Significant small-effect
1,WOWWWWWW,0.003223475,0.007609564,0.003193228,1.2525360210859742,0.013596978808186264,0.004416336,3.024697509450107e-05,1,1.238939042277788,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WWOOOOOO,0.005678701,0.004625311,0.002315319,0.9980281640735184,1.2939810474386235,0.002309992,0.003363382,6,-0.295952883,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOOOOOW,0.000516128,0.000931094,0.000418879,1.1505013445745151,0.3005479054309603,0.000512215,9.724911305207735e-05,5,0.8499534391435548,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOOOOWO,0.007271618,0.002878671,0.004846936,-0.751466749,0.5851041995260529,-0.001968265,0.002424682,5,-1.336570949,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWOOOOWW,0.001935209,0.001130644,0.004686624,-2.050436567,-1.275621824,-0.00355598,-0.002751414,4,-0.774814742,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOOOWOO,0.000624078,0.001367511,0.001109913,0.3008611924240877,-0.829636915,0.000257598,-0.000485835,5,1.130498107251316,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WWOOOWOW,0.002332855,0.002332176,0.003798244,-0.703417275,-0.70299727,-0.001466068,-0.001465389,4,-0.000420005,0.9555738708973861,0.9555738708973861,0.9555738708973861,0.019735734058436757,Not significant
1,WWOOOWWO,0.004406835,3.0048597048987982e-05,0.002733235,-6.460465272,0.6889330456665081,-0.002703186,0.0016736,4,-7.149398318,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWOOOWWW,0.001248401,8.47879989050621e-05,0.002324634,-4.760704418,-0.896387445,-0.002239846,-0.001076233,3,-3.864316973,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWOOWOOO,0.000178791,0.000476544,0.000762694,-0.677361225,-2.086676614,-0.00028615,-0.000583903,5,1.4093153893521784,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WWOOWOOW,0.00234841,0.001910709,0.002537334,-0.409019193,-0.111583414,-0.000626625,-0.000188924,4,-0.297435779,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOOWOWO,0.001604916,0.001075268,0.00349959,-1.701561269,-1.12420213,-0.002424323,-0.001894675,4,-0.577359139,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOOWOWW,0.000776648,0.000385611,0.003666455,-3.245823886,-2.237589845,-0.003280843,-0.002889807,3,-1.00823404,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWOOWWOO,0.002604352,0.004032244,0.003706509,0.12149085071338382,-0.508971724,0.000325736,-0.001102157,4,0.630462575,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOOWWOW,0.003454263,0.00377286,0.005103512,-0.435732079,-0.562977483,-0.001330652,-0.001649249,3,0.12724540447419141,3.870140187020565e-105,4.429609036709082e-105,3.870140187020565e-105,104.41227330336693,Significant small-effect
1,WWOOWWWO,0.002531534,0.000358897,0.004954956,-3.783506748,-0.968581925,-0.004596059,-0.002423422,3,-2.814924823,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWOOWWWW,0.001013036,0.002028093,0.002907712,-0.519545334,-1.520271961,-0.000879619,-0.001894676,2,1.0007266265871746,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WWOWOOOO,0.000932818,0.001278114,0.00059053,1.1126231817996972,0.6586905398174779,0.000687585,0.000342288,5,0.4539326419822193,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWOOOW,0.00264635,0.005605824,0.003066289,0.8702197469622865,-0.212415308,0.002539535,-0.000419939,4,1.0826350552458417,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WWOWOOWO,0.001528164,0.001007902,0.003119352,-1.628922709,-1.028965352,-0.00211145,-0.001591187,4,-0.599957357,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWOOWW,0.001210336,0.000761931,0.004493164,-2.558429178,-1.891453216,-0.003731233,-0.003282828,3,-0.666975963,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWOWOO,0.003215409,0.001823785,0.002424913,-0.410801456,0.406922808,-0.000601128,0.000790496,4,-0.817724264,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWOWOW,0.003214142,0.003992529,0.00448886,-0.169006076,-0.481787888,-0.00049633,-0.001274718,3,0.31278181150960527,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWOWWO,0.000817401,0.000132446,0.001965466,-3.88127603,-1.264724689,-0.00183302,-0.001148065,3,-2.616551341,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWOWOWWW,0.000891264,0.00098722,0.002040146,-1.046474816,-1.193836111,-0.001052925,-0.001148881,2,0.1473612955318213,8.426371615603084e-38,9.153399435336873e-38,8.426371615603084e-38,37.07435939,Significant small-effect
1,WWOWWOOO,0.003103481,0.006002413,0.007795408,-0.377026554,-1.328457326,-0.001792994,-0.004691927,4,0.9514307718341757,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWWOOW,0.003265006,0.000987707,0.003423176,-1.792141879,-0.068229525,-0.002435469,-0.00015817,3,-1.723912354,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWOWWOWO,0.001927699,0.001173581,0.004759537,-2.018977618,-1.303496453,-0.003585955,-0.002831838,3,-0.715481165,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWWOWW,0.001632647,0.000474408,0.002281818,-2.263577175,-0.482719002,-0.00180741,-0.00064917,2,-1.780858174,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWOWWWOO,0.002568932,0.00196069,0.003934112,-1.004307896,-0.614674783,-0.001973422,-0.001365181,3,-0.389633113,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWWWOW,0.006101879,0.004157197,0.005118833,-0.30013857,0.2533932890308687,-0.000961636,0.000983046,2,-0.553531859,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWOWWWWO,0.002038715,0.001709885,0.005449831,-1.671733461,-1.4181087,-0.003739946,-0.003411116,2,-0.253624761,2.861550740815922e-211,3.5503569772966528e-211,2.861550740815922e-211,210.5433985488082,Significant small-effect
1,WWOWWWWW,0.003755469,0.002056231,0.002993473,-0.541598299,0.3270753618778919,-0.000937242,0.000761997,1,-0.868673661,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWOOOOO,0.020179716773113664,0.018667035242808026,0.007915666,1.2376052482463273,1.3500125688070843,0.010751369481191753,0.012264051011497391,5,-0.112407321,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWOOOOW,0.000680586,0.00121738,0.001153661,0.07749568,-0.760500327,6.371970797472036e-05,-0.000473074,4,0.8379960061948981,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWOOOWO,0.001996495,0.0002704,0.002128797,-2.972223965,-0.09252418,-0.001858397,-0.000132302,4,-2.879699785,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWOOOWW,0.001498077,0.000204907,0.00349686,-4.086404623,-1.222398291,-0.003291953,-0.001998783,3,-2.864006332,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWOOWOO,0.000505707,0.000226114,0.000602767,-1.410577255,-0.252841717,-0.000376654,-9.71E-05,4,-1.157735538,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWOOWOW,0.003496261,0.006567941,0.004292156,0.6136223675166678,-0.29581322,0.002275786,-0.000795895,3,0.9094355878491284,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWOOWWO,0.001550763,3.2933562102319746e-05,0.00144377,-5.411983252,0.10306820363618109,-0.001410837,0.000106993,3,-5.515051455,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWOOWWW,0.004255976,0.00016272,0.005284669,-5.012787939,-0.312257173,-0.00512195,-0.001028693,2,-4.700530766,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWOWOOO,0.000864443,0.004542359,0.001140427,1.9929205098906682,-0.399327275,0.003401932,-0.000275984,4,2.392247785377773,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WWWOWOOW,0.005205349,0.009337808,0.005586471,0.7410429953889914,-0.101923465,0.003751337,-0.000381122,3,0.8429664599156617,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWOWOWO,0.002434761,0.001425248,0.003954219,-1.47153318,-0.699385203,-0.002528972,-0.001519458,3,-0.772147977,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWOWOWW,0.004038877,0.000849866,0.005886537,-2.790660914,-0.543353128,-0.005036672,-0.001847661,2,-2.247307786,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWOWWOO,0.00516855,0.012991522174253537,0.004967643,1.386757655884019,0.057186873,0.008023879,0.000200907,3,1.3295707825929488,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
1,WWWOWWOW,0.00607037,0.004150228,0.003318529,0.32255979835732224,0.871043553,0.000831699,0.002751841,2,-0.548483755,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWOWWWO,0.002311212,0.001788341,0.005665326,-1.662985085,-1.293139977,-0.003876985,-0.003354114,2,-0.369845108,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWOWWWW,0.006069925,0.003879716,0.003790856,0.033418635,0.6790122027876103,8.885988071665081e-05,0.002279069,1,-0.645593568,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWOOOO,0.001190515,0.00026789,0.000368033,-0.45673603,1.6909753792868583,-0.000100143,0.000822482,4,-2.147711409,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWWOOOW,0.003560413,0.003797363,0.002827219,0.4254843366476851,0.33255608361519795,0.000970145,0.000733194,3,0.092928253,6.363773677451006e-58,7.042331677640306e-58,6.363773677451006e-58,57.196285274088616,Significant small-effect
1,WWWWOOWO,0.002979643,0.002704748,0.003696455,-0.450504851,-0.310908794,-0.000991706,-0.000716812,3,-0.139596057,8.876949379138107e-99,1.0085054915943885e-98,8.876949379138107e-99,98.05173625667976,Significant small-effect
1,WWWWOOWW,0.004273686,0.002852181,0.006190298,-1.117670451,-0.534423316,-0.003338117,-0.001916612,2,-0.583247135,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWOWOO,0.006177786,0.004526023,0.003464065,0.38568009801066344,0.8344409072432389,0.001061958,0.002713721,3,-0.448760809,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWOWOW,0.004174003,0.008014058,0.004938703,0.6982887121674878,-0.242647141,0.003075355,-0.0007647,2,0.9409358526715177,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWOWWO,0.002846584,6.98011674591828e-05,0.001987629,-4.81185722,0.5179640509776344,-0.001917828,0.000858955,2,-5.329821271,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWWOWWW,0.001192648,0.000560657,0.003437213,-2.613896683,-1.526280935,-0.002876556,-0.002244564,1,-1.087615749,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWWWOOO,0.003943015,0.007872245,0.003030443,1.3769537900043576,0.3796603569198267,0.004841802,0.000912572,3,0.9972934330845309,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWWOOW,0.005609394,0.005378474,0.004530712,0.24740882670597933,0.3080457736406157,0.000847762,0.001078682,2,-0.060636947,2.2409309927805483e-37,2.4308403989483914e-37,2.2409309927805483e-37,36.649571516921455,Significant small-effect
1,WWWWWOWO,0.004697331,0.003153641,0.00365123,-0.211301442,0.3633708012642223,-0.000497588,0.001046101,2,-0.574672243,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWWOWW,0.002753477,0.001350351,0.00364715,-1.432762784,-0.40538656,-0.002296799,-0.000893673,1,-1.027376224,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
1,WWWWWWOO,0.005246546,0.009779207,0.004642009,1.074805011162589,0.176582983,0.005137198,0.000604538,2,0.8982220279552671,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWWWOW,0.005400205,0.009036647,0.003999123,1.1759027460856273,0.43323679711237983,0.005037524,0.001401082,1,0.7426659489732474,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWWWWO,0.003117192,0.001619177,0.004511986,-1.477930739,-0.533372804,-0.002892809,-0.001394795,1,-0.944557934,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
1,WWWWWWWW,0.035045824,0.041945369,0.035184319903146084,0.2535722902674898,-0.005689918,0.006761049,-0.000138496,0,0.2592622080110955,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOOOOOO,0.00303468,0.006200318,0.001931424,1.6821628639390365,0.6516076690419825,0.004268893,0.001103255,8,1.030555194897054,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOOOOOOW,0.001323077,0.0031455,0.001528324,1.0408539168576543,-0.207907671,0.001617176,-0.000205248,7,1.248761588056295,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOOOOOWO,0.002335742,0.002137138,0.002874461,-0.427437836,-0.29929482,-0.000737322,-0.000538719,7,-0.128143016,7.80936795480316e-71,8.768413142235127e-71,7.80936795480316e-71,70.10738411399069,Significant small-effect
2,OOOOOOWW,0.007873121,0.000829807,0.00628236,-2.918951508,0.32558281082640095,-0.005452553,0.001590762,6,-3.244534319,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOOOWOO,0.000157757,0.000303233,0.000323442,-0.092782782,-1.031135289,-2.02E-05,-0.000165684,7,0.9383525064526358,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOOOWOW,0.001421605,0.003062986,0.003301016,-0.107937717,-1.214812021,-0.000238031,-0.001879411,6,1.1068743044796117,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOOOOWWO,0.00295202,0.000307496,0.004032691,-3.70877473,-0.449909542,-0.003725195,-0.001080671,6,-3.258865188,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOOOWWW,0.006530414,0.001084953,0.006815798,-2.65013225,-0.061698985,-0.005730845,-0.000285385,5,-2.588433265,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOOWOOO,0.000365915,0.002388361,0.000753311,1.663392798785461,-1.039712949,0.00163505,-0.000387396,7,2.7031057479167817,0,0,5.396576880224386e-299,298.2678816315526,Significant positive-specific
2,OOOOWOOW,0.006417283,0.009916573,0.007810489,0.3443895908176832,-0.283410203,0.002106084,-0.001393206,6,0.6277997939396653,0,0,5.396576880224386e-299,298.2678816315526,Significant small-effect
2,OOOOWOWO,0.004694914,0.005058808,0.005250893,-0.053755086,-0.161431662,-0.000192086,-0.000555979,6,0.10767657636535927,2.442632780156125e-107,2.7999133957610505e-107,2.442632780156125e-107,106.61214181896159,Significant small-effect
2,OOOOWOWW,0.004679976,0.001327272,0.005383961,-2.019385419,-0.202126327,-0.004056689,-0.000703984,5,-1.817259091,0,0,5.396576880224386e-299,298.2678816315526,Significant negative-biased
2,OOOOWWOO,0.011554066646359972,0.012197933038771817,0.007785604,0.6476888613938778,0.5694594721145609,0.004412329,0.003768463,6,0.078229389,1.5463891274576162e-138,1.8131707631869453e-138,1.5463891274576162e-138,137.81068121245968,Significant small-effect
